Time_in_hr,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,D1,D2,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
5.933888889,0.044565520300474226,0.04516846088776871,0.042291684271617225,0.038156368196442525,0.04436810143121139,0.027649347636320876,0.04002422191820498,0.02840405669740731,0.048779906407637075,0.052269676313106306,0.05020629159269019,0.04763914184068829,0.04664083808732489,0.04664083808732489,0.020762015266643896,0.04856309639440548,0.0532421909991343,0.03502718416236128,0.03993113930827086,0.034520143777919454,0.048799712445047216,0.0284747147193678,0.05796016291647721,0.04952360066023065,0.0468590505671056,0.03386649251462437,0.054902119781159,0.055976067699314846,0.03590618270665269,0.0500182434549159,0.04271251259807052,0.05026928892278937
6.108611111,0.037987529739337056,0.044764703915148196,0.03494164556507107,0.050427476104955904,0.05020629159269063,0.02745042840469214,0.03965447125960342,0.02117162715983767,0.06431023940406,0.0515632908522603,0.04350093868440652,0.04719022489141489,0.04621045400848356,0.046104096228522184,0.013791280756344726,0.048096682047637174,0.05941428402973603,0.041675764024728945,0.04621045400848356,0.02745042840469214,0.04821244367133648,0.028333748476228493,0.06447122982452758,0.04903864559079141,0.04642464856842121,0.03370692936990238,0.05425158153212539,0.0483287638950749,0.028545725159160096,0.04952360066023109,0.056389710632607226,0.05709287058903323
6.283333333,0.03141288629942718,0.04446659165184874,0.048563096216882595,0.06248469224881248,0.056052209638938866,0.04097948609554214,0.05900590919459203,0.028124896752617534,0.0873258806886903,0.06402247367483138,0.06154398933708061,0.05349100058709588,0.05238929308158191,0.058871029095593386,0.020612467542250545,0.061251248822084214,0.052269676164892864,0.048328763797430785,0.05238929308158191,0.04088191248964268,0.061543989446714686,0.028194171016655112,0.07083740923057169,0.06243924518942512,0.052630176942453755,0.03347038396901958,0.06053143875075673,0.06169141160433789,0.028404056616527118,0.05611327256590437,0.05597606762068841,0.05638971039204543
6.458055556,0.04987812915387524,0.06275876997729135,0.061839541750152716,0.06791804729831341,0.06762621328670004,0.05412331946804283,0.07130275393737362,0.04879971242412262,0.09383415100918979,0.06941583427557951,0.07306827270993477,0.05955166786644561,0.06474677124477735,0.07098117528727155,0.034190194194095636,0.07398423185361036,0.06460060357713804,0.0546400411155763,0.058337619122404316,0.054123319390511515,0.06749570459508147,0.03502718410162897,0.08376262019801173,0.06862883364954442,0.06504110003197194,0.03993113919320246,0.06639938747769403,0.06765528375571561,0.03528633134054848,0.06929358441369748,0.062137946604382766,0.06980066065525126
6.632777778,0.06791804745962482,0.07465689191011382,0.06797671680282136,0.07322408579604467,0.07907391042132517,0.06038950233741902,0.07682837857965197,0.05543389253600406,0.09232043253840194,0.08729128425751886,0.08399679123966175,0.07840723942978034,0.07682837857965197,0.08295320578412824,0.03402757355478725,0.07968083811105986,0.0766568661301994,0.06096128031117942,0.0705042097775781,0.053616279723909255,0.08005235888771534,0.03485652373649151,0.09631580521988825,0.0811880046065796,0.07082147137870676,0.03965447125960386,0.07876695097802155,0.08682558150122555,0.04903864559079141,0.0821592856186073,0.08196317456226065,0.07576504488372393
6.8075,0.06719313473715571,0.07353771375253082,0.07381074446766434,0.08417328050662487,0.07791456744470082,0.06624567156364858,0.08825279357733828,0.05477076696831773,0.1131248169355219,0.09202353102666994,0.10621906741920473,0.09657897075233235,0.08203849098705929,0.08786565896574894,0.03378652254945891,0.0850391896014151,0.0818579636128467,0.06686484606466347,0.08844764309109143,0.05311865213132316,0.09189687135823732,0.04147442476597751,0.0947216331370404,0.09339661818467082,0.08240194526585398,0.05238929323013153,0.09044453262313512,0.09210816497028462,0.06243924540588708,0.08764385327869606,0.08743784268601118,0.08826775151445387
6.982222222,0.060375345285604176,0.08470722681254239,0.08602244883825083,0.09480569609479739,0.08860414333549116,0.06563785957088619,0.09322274540044706,0.06781561944027681,0.12589002354129386,0.12025656866602752,0.10449504521267383,0.10752347393001882,0.09933093388442948,0.09890177296814384,0.040306091922694964,0.09657897075233235,0.09302071033909831,0.07278666919603882,0.09342566006476893,0.06563785957088619,0.0970155693065804,0.048096682047637174,0.11275768879023573,0.09189687135823732,0.09383415128211592,0.05847006346223704,0.09550447686186914,0.0970155693065804,0.06862883384829388,0.09296314679562778,0.09274791660660808,0.10018591014328138
7.156944444,0.07742804826321059,0.08934186191081439,0.08484522893598223,0.09898982586396632,0.09878879132936635,0.058337619051570755,0.09763625765728001,0.06702145231950452,0.1300990034360736,0.12405531560728233,0.11357384211382238,0.11175028086096672,0.10385056033526174,0.10914529202869705,0.046640837916785305,0.10130917105495607,0.1096098534117056,0.08465215115865377,0.09784492274721002,0.07787379057047072,0.10776167697254824,0.054380452660823586,0.1237326267136285,0.10313495313753007,0.10429589139839113,0.05781378869894205,0.11223733462266416,0.10800093838141667,0.06781561924850887,0.11070469949592221,0.10407274938001132,0.11146574836379086
7.331666667,0.09402686357263557,0.11109059662561394,0.10244262410660498,0.12543257747077896,0.11961022505360597,0.08313860199359491,0.11975325564831119,0.07931274990482162,0.1551046459522496,0.12105609440368648,0.13907912846456405,0.1215335591637774,0.11950317617437634,0.13063902059471522,0.05287328624464127,0.12390182880229395,0.13118354011638989,0.10267236516826017,0.11412219256007505,0.08313860192023137,0.1426487285018312,0.06067404401430698,0.1396220913367241,0.13253832727538306,0.11460334164111563,0.07614689296995536,0.1285679089336429,0.12444070176003086,0.07363806850306798,0.12151997580730223,0.12749035689508936,0.1220656851825681
7.506388889,0.09250697091395033,0.13738727288610364,0.13195617429649475,0.14506773590458977,0.13935008121876202,0.10086278281670147,0.13476135718400672,0.09126876767842873,0.1714096263641527,0.14099823263117317,0.1517916135031785,0.1483070306437213,0.14047901186983447,0.14499987065670594,0.05238929323013153,0.14554078082148836,0.13990656749095187,0.10705021272614701,0.12929729909579812,0.10064106062211486,0.1514472539570333,0.06655381867873444,0.16710801242318718,0.14203294702379088,0.1237997153283863,0.08767336264155867,0.13729172891606733,0.1399189623116608,0.08582398203384356,0.13109247211638042,0.13718765060439475,0.13809055010374438
7.681111111,0.10778681284878289,0.1453511930500324,0.1411191804225842,0.14678526234502298,0.14678526234502298,0.11126743667501948,0.14854395453492497,0.10244262425811845,0.19880806236188908,0.16450995832024629,0.16869326619981106,0.16191628573943428,0.15379920021475812,0.15258401857086934,0.07114160132245528,0.15344668475855805,0.1531891989816916,0.12336760361749688,0.14913959009465372,0.1173239155880954,0.1588599014333132,0.08542978336688378,0.1800395642019974,0.1501753373094603,0.149740022770944,0.09847630485642567,0.1572430116642629,0.15984609957777618,0.09106130361334097,0.15834638011405344,0.15767508061149194,0.1590234216309665
7.855833333,0.12794892942052982,0.14706470970620655,0.1437131358108572,0.16387161960040064,0.15872932676350304,0.12720695148420935,0.17752576058407454,0.11938508153194549,0.20541085558575123,0.20183508932414473,0.18897560700646654,0.1738286328764358,0.1771821642902407,0.18079812821846852,0.0768283784359447,0.17765912380776827,0.17649894757844198,0.1387389912738608,0.16197273220388353,0.12693821079662282,0.188374295931103,0.097015568996623,0.20304153338205277,0.18092107666351254,0.17348858353743624,0.11484544107298067,0.17520227016208745,0.18394669684180331,0.10221390864669555,0.1774340046729448,0.17706792770325697,0.17817072012549495
8.030555556,0.1465068744193745,0.17957421134960816,0.16855403482810383,0.17971641026847318,0.17971641032733565,0.14193083298127007,0.19372181682497747,0.13512611985802492,0.1918821112862079,0.2105507046921502,0.20255060017840898,0.20080719617659093,0.1929957158439939,0.20183508940518946,0.08185796348353236,0.19436951457534302,0.19227503960670655,0.15281621302225723,0.18922658058104647,0.14163807246905025,0.20429569595941333,0.10175952871329219,0.21829880498601595,0.20328202135859663,0.18468893140256593,0.11851321759687261,0.19705807481428428,0.20012164761831674,0.11912348333979761,0.19466963016725858,0.1883742960918724,0.2010033251587089
8.205277778,0.15357777732681455,0.19495715776526135,0.18103649339454475,0.19366576948084258,0.20360552403580168,0.150042056178606,0.19241097101170745,0.14401454866890218,0.19164885078608762,0.19811959456800077,0.19578791891205993,0.20974110970690574,0.20208524824607865,0.19991245808269276,0.10542611237244337,0.19854699882811433,0.2013557537734365,0.17140962636415136,0.19924535588002734,0.16094037060402044,0.20258743043886862,0.1061160809428463,0.18433890011866838,0.20195671116885694,0.18909752532316015,0.12746454089505233,0.1959735988031912,0.20928859314520798,0.14081719924706748,0.21002479798289686,0.20429569653330293,0.20548563325724523
