Time_in_hr,A1,A2,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,E1,E2,E3,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
3.487777778,0.04998703897089474,0.062439245405886634,0.055839532030395045,0.07668799322711228,0.06399065872158172,0.04198146515041934,0.0413744829070164,0.09130076916817442,0.07522186351008298,0.06929358453498402,0.06289671247076711,0.05982835091037675,0.06733687661719978,0.06629683109665985,0.062288231665101,0.06830121873863115,0.0641500510294053,0.06545435779196795,0.06681280643566634,0.06663992453916512,0.07769758407133454,0.0661266058365193,0.07172518863460953,0.05796016291647632,0.04530466999406757,0.06399065872158172,0.066986587710677,0.07263550388976059,0.06970619865411365,0.061543989581827496,0.041603633125805395,0.05250945889469172,0.06545435779196795,0.06769084844253381,0.05825514589879699,0.053348539744645596,0.06040720799165156,0.05349100073873947
3.6625,0.06791804745962482,0.06846463435328065,0.08275329064776793,0.08255433684233493,0.07725263573517172,0.06912619242942108,0.10233576321819626,0.062288231665101446,0.08805880074817773,0.08890059667078498,0.07576504488372438,0.07876695097802155,0.0796808381110603,0.09430994897516776,0.07504252979080928,0.07415853710202525,0.06320543302970183,0.08607220905557744,0.08783355101621337,0.08020534518687672,0.09593139228347214,0.09407144845197513,0.08479687720080387,0.07172518863460997,0.05977627719087675,0.08417328050662398,0.08805880074817773,0.07154585695864535,0.07631612847208791,0.07591122076454848,0.04126085182304928,0.06489360200281213,0.07899758192146011,0.07414106964214584,0.07919634331407677,0.0676908484425347,0.06716127540104022,0.06786923364938735
3.837222222,0.08542978336688334,0.08118800460657916,0.09517169990112206,0.10136898854939158,0.08997574972123168,0.10233576321819626,0.080996497866344,0.04798147500970673,0.07986616641435651,0.11407993244250214,0.10851291389338469,0.09701556930657951,0.09168654501376627,0.11419710588828336,0.09427580345033038,0.10600045963343119,0.10382100704010222,0.09893230428665323,0.10092631158690857,0.10067267551454684,0.10658109983391562,0.10692471260143366,0.09748775563192513,0.08479687720080298,0.0885127842849851,0.09678118745475395,0.10827338935371333,0.09868858029738492,0.09778062350663586,0.09726925355994931,0.05261673655466481,0.08332482908421124,0.09197802329859472,0.0950327629093839,0.09220601318578359,0.09651215032062765,0.0810312500412449,0.08208786401210766
4.011944444,0.10189274984758567,0.1127576882835779,0.11328289009218606,0.132509097456754,0.1154335582243835,0.10724197137704072,0.08582398152637793,0.1074937718426785,0.11121090522670762,0.13159491845649152,0.13281665341956472,0.10800093838141711,0.11550970228256263,0.1324768059541106,0.11870442258799896,0.13009900351889803,0.12237098043065986,0.11766747899023589,0.13378086324017557,0.12658165140738387,0.14709971542004974,0.12534931727216314,0.12266242887270051,0.09748775535769783,0.10882243549984372,0.10851291351102699,0.13411089976530688,0.12444070162500775,0.1252417331321949,0.12460008698076885,0.057930828682175806,0.10705021231724476,0.11114737648957318,0.1147696751362175,0.11141787630860334,0.10937707940298447,0.10854721780445464,0.10247538100038822
4.186666667,0.1235451657396145,0.136761835833636,0.14344021752893665,0.15507280096803422,0.1525709152523982,0.13738727267122774,0.14278942441636788,0.15865597306334678,0.15955554739795952,0.1536844548181775,0.1554238167255657,0.1365922496427121,0.15064979357902608,0.1697820038128688,0.16099212189296663,0.1396220912638504,0.14576547757730074,0.15545441500880486,0.1651430390197861,0.1580684119464042,0.17312655122410803,0.1697820038128688,0.16623053646054098,0.12266242917037218,0.12783846106689856,0.13929838956744023,0.1718214207211357,0.16164401235219827,0.1582239003325503,0.15046115868371457,0.07433366536031993,0.1357087778948265,0.14260456704393043,0.1471447476465877,0.14957578906814994,0.12847627305561682,0.14169652790514808,0.13646756009194316
4.361388889,0.14913959009465283,0.1642919445396558,0.1834636331847106,0.20002446974769494,0.18676788969904745,0.17851485141240309,0.17042632034690586,0.1664984416885904,0.19829126392231844,0.19872174222378147,0.18833671474705538,0.17532170519386403,0.19449931254777386,0.21645047018008912,0.17538789076091854,0.178720868850184,0.180526479987694,0.1838411508078046,0.19926970639945463,0.19284616785887954,0.20737574884098264,0.19743588049993788,0.19343072208790968,0.1532817128495818,0.15921581029743148,0.180526479987694,0.21256619087316375,0.18975834907237266,0.18153357264162784,0.18065175485964557,0.10140890595161478,0.15634941784519452,0.1782941019836466,0.1772085480915382,0.17870661036443947,0.16674727306288384,0.17223519981079916,0.1675611381349471
4.536111111,0.18936342037050724,0.20843749329225636,0.22612046542718645,0.24112657981690422,0.22955389686150207,0.19743588049993832,0.195747072414179,0.21069533801108298,0.2209279195980125,0.2448397444305812,0.2416358897569837,0.21034090899132019,0.23469582381122378,0.2583250971196911,0.2227882790253144,0.24899917135219884,0.2176052982153589,0.2275384951541355,0.25567755295559946,0.23727436915711708,0.2653654560658105,0.24019397911832474,0.2355095394237412,0.18718931237655667,0.2011379317513824,0.22407238620671244,0.2551073598361815,0.2265372786878328,0.22851876850082053,0.215063434745423,0.12696153484982697,0.19220979098995428,0.22293577924159846,0.22327213066491458,0.21065384958086808,0.20858169875063926,0.20019945890715185,0.19650053640981202
4.710833333,0.22561543845298404,0.23566273924977477,0.25766708782419045,0.2815158280825898,0.26764213689995686,0.23712815338073967,0.2520614341276388,0.2614143101593618,0.2738360318412736,0.2961041229795356,0.2942084079303515,0.25241785791624793,0.2690059181185602,0.29961284564221535,0.2942084079303515,0.3110515650335701,0.2908668912579675,0.28428680068381507,0.2925116326687873,0.28732588453266317,0.3153666960932777,0.2957795278215489,0.2902642721171629,0.23653465695803177,0.23888123941563544,0.26250506154643705,0.3034285791154927,0.2888182083768922,0.2831840082192847,0.26355109214306216,0.1456780128252646,0.235801521274152,0.25699047769482686,0.27094471684593957,0.25754152078605896,0.25180998026923573,0.2434219221230327,0.22801357395157984
4.885555556,0.26244064783747834,0.28133494094434797,0.29562643789152987,0.32740640991650416,0.31043745181428406,0.28356697063995706,0.3186039262066329,0.3056875801357901,0.31526675786851754,0.32431102262980427,0.31768291263996606,0.2941760330448506,0.3194784544045437,0.3404030156683575,0.32803259924290473,0.34210058961486234,0.33838805957521734,0.3269137379723288,0.32889338593684214,0.3308971825578968,0.333535896559392,0.3316636525362153,0.33110232869665324,0.2738835467588481,0.28332264327601164,0.3062940574202231,0.34991037884704146,0.3256071736095547,0.3291517657574228,0.3298551353468637,0.16266934506120267,0.2788864942512337,0.3076298837570739,0.31096875455368944,0.30335428275345944,0.30150862951503354,0.2821072994395024,0.2923260425371761
5.060277778,0.27086875349665873,0.29528080359243236,0.3026284444729834,0.3156997361311715,0.3066142252109396,0.2918205499571336,0.31829275588718264,0.3167981691199,0.3237280570810177,0.3219916783845216,0.3162723012641555,0.2955966106024379,0.3281291498231391,0.34778417773731074,0.31627230126415573,0.30953580302291095,0.29981482420852856,0.3261611846678989,0.32803260011013724,0.3241032862454274,0.33761090132985494,0.33514571996221965,0.32953711305856026,0.3056875809275399,0.3384341131311106,0.3128871152905368,0.3364181319147552,0.3191963032982357,0.329558614050091,0.3356929898573411,0.2079374894165249,0.29665420123162023,0.32075574493068526,0.31290858643761577,0.31087585700116493,0.31568915264308717,0.31926221619285733,0.33078921774633896
5.235,0.2852364037191033,0.29990049015496845,0.31578140406451927,0.33533872589770786,0.31378483298076265,0.30204851992272364,0.3294071895818056,0.32450276767530295,0.348472766725735,0.3686791249797876,0.3462595402156621,0.3126692674744842,0.3370579721003766,0.3847980356394489,0.3313127679657586,0.3370579721003768,0.30257225606038585,0.3514745528085734,0.3581775160631995,0.35042751750583356,0.39033625342881484,0.37401422066578127,0.344115152540748,0.3117107273919695,0.34226577193303287,0.3298768260025837,0.36452271870332953,0.34544474658885704,0.3466384471291455,0.33705797210037614,0.24899917135219818,0.3050835029394776,0.3272576706786019,0.3212736782590855,0.3142112970600568,0.3149096035343142,0.3201364273038585,0.3133094107562584
5.409722222,0.3407104106539707,0.37701921748402834,0.3549156601169723,0.4186419207018135,0.37701921748402834,0.3614999648401147,0.3404030165703984,0.3979650234794132,0.39847561365344997,0.45490872255161396,0.43200029126776873,0.3760657688585516,0.4040990520127532,0.47689331197531026,0.37229083294837495,0.43218472253643836,0.3578785050166653,0.42862622984961996,0.43522119942044,0.4374185858769781,0.4681724491397148,0.46073884345349914,0.432511181540683,0.32929220012090754,0.35169578006841573,0.39995468457114414,0.45353636379507845,0.4227888745519035,0.4254845089055843,0.41132940064658574,0.2571405288156803,0.36445815254296066,0.40881193726815157,0.4062741981108373,0.38343962304702406,0.3682533106469934,0.3413268693284177,0.34139339042290806
5.584444444,0.3865718754209815,0.42523050826646713,0.3939646510556227,0.4646193767140222,0.3934866524456644,0.3386770296591666,0.3249844395219508,0.4059922161573044,0.41102810612549945,0.4901257497686946,0.4847617646687702,0.44243237388637724,0.47357431473495826,0.5550632294321601,0.4186963658314341,0.36528141298337724,0.37613676726698353,0.4960669973485403,0.5016365932125486,0.5177021169366745,0.5059875523180479,0.5343534655150698,0.475163054983751,0.4118848325013291,0.4381559952472076,0.4717809799189423,0.5042636282191484,0.49932731762801996,0.5038373253258996,0.49340039657360424,0.27614640822168024,0.4535714261054531,0.49462172093140166,0.48350555101668946,0.4404221195028859,0.4538079133535011,0.4261715373003616,0.42290336443724064
5.759166667,0.42199694136541077,0.41546521035008044,0.3787849719396832,0.38000739659655314,0.3999546834898293,0.3450964184292499,0.41426023998664585,0.41510656608226393,0.3794817103188004,0.3269605941110826,0.3752578193849898,0.47609592112333476,0.4723162487790239,0.4526832732915822,0.4238395184451784,0.320468445460514,0.4205522216302998,0.534985254062605,0.4770321610406957,0.3558167120133815,0.40223972216888254,0.4454698946389717,0.3718552712397474,0.48724418160134153,0.4989445093476419,0.5001884498224252,0.47031600195834344,0.4373429163920435,0.5193925746533545,0.48205576381678095,0.3251093726890286,0.48298759378854716,0.5209909428246352,0.5318602495494757,0.4932338480682573,0.4743100511124594,0.4709221685114757,0.4524250034410089
5.933888889,0.35772004899831855,0.329653866499684,0.27950673517300906,0.2320545042915816,0.30109083548473936,0.3298551361349704,0.36682869800404994,0.3407528534636054,0.26736018441234133,0.18681737028967005,0.18759567188141213,0.32096271752898986,0.3294572100802005,0.2856736355340903,0.26551211514173045,0.2634157520603956,0.30234771109684344,0.3770821940185807,0.3168053382537058,0.1879757554607221,0.21501680002488965,0.1900888027331331,0.19238998627374704,0.40244585611075556,0.45703078063295677,0.3116528635503666,0.2770923973237631,0.17537935737067467,0.2457892044219454,0.23602098485285405,0.38848647172215167,0.3257107228761944,0.3163360479693976,0.37248408951214385,0.3666691698260556,0.33259007858036105,0.3866207838650412,0.3723941002598887
6.108611111,0.21490055209877051,0.2123498995794586,0.1922328150333762,0.16212747350255974,0.1880890505740319,0.22380368179221555,0.22608878789150633,0.21016015765895613,0.1619235589143465,0.16091163406414954,0.1125220940457834,0.16077184617633722,0.18688263479091632,0.1661976624176521,0.15902342163096672,0.15472336790186825,0.1655049208411552,0.19841406721883448,0.13926440330320755,0.21235483846263092,0.08360573918526076,0.07338056464660148,0.13329792279836417,0.23618915605252033,0.3316019452459864,0.12769356407125598,0.12688459927316142,0.08219504305131498,0.02345656754576586,0.05541472332520836,0.42913202410859497,0.17518842688453462,0.0746244428204409,0.10296313933434298,0.16915735939474896,0.18365787979565396,0.2111873976794152,0.20390996578913811
6.283333333,0.11104933864694727,0.1162265414937309,0.08862701274611384,0.08849453517318928,0.11064594274684836,0.14620825142417315,0.13732942782700264,0.13698337758734558,0.09197802340201733,0.05618212794736277,0.06463302843339269,0.08594295219101095,0.08333976349176037,0.017375191641400334,0.09266540110626276,0.0815148117284531,0.1183294241620455,0.05943848270354479,0.014416580913648724,0.11515147527015757,0.009544262037439577,0.03654820090672706,0.08433507209705393,0.15290815330136898,0.19845048235369112,0.054166006337379446,0.053758974078656485,0.06724896164796135,0.031232890859200668,0.03554934200011961,0.34528357435378265,0.106445675010579,0.025764542466002682,0.011244357160708152,0.05923492695814736,0.10151653234681068,0.11933436007117626,0.06743021431021179
6.458055556,0.023279380274710937,0.025024264840446397,0.014544810015305276,0.020939253457124996,0.02176196950607545,0.05149701019080677,0.04244851929330995,0.04234383354679494,0.03822587179247261,0.03456183588466111,0.021276568015359487,0.010177907090471228,0.006571036664619667,-0.0765946876277327,0.024503876348085818,0.013976512324845092,0.04352456840084862,-0.04832876367881789,-0.01075149110422402,0.03992269870652687,0.0063311646604764515,-0.0036246808657282026,0.007226481643412441,0.08061618167495077,0.07190542099935504,0.0035659634422293696,-0.0071009594998548975,-0.003685364528537738,0.01940132999703592,-0.015723584712862504,0.20544059874316745,0.043845180275663864,0.014694179621742576,-0.003748114824182136,-0.007309544656892708,0.02310929269265327,0.03436354377879258,0.007861777409922666
6.632777778,0.07492603300810768,0.07378602693054859,0.1035532462113028,0.10270307551647928,0.09954691420252071,0.06861151260917309,0.09030338560501594,0.06266714404432672,0.11263900329913512,0.12251653171851734,0.10457991593671845,0.08343696628198705,0.09054674687893344,0.044687884481655615,0.10332115808977177,0.09957677832998774,0.09967075379135193,0.05143970530158304,0.09545727627218137,0.1141971058882838,0.09680382005802726,0.0999193597315512,0.09593139228347147,0.039671129836007846,0.014166787438910422,0.0880588007481774,0.06667624633360225,0.08727543658678927,0.08040045831444143,0.050581749008212884,0.09372816490339692,0.05673497630738661,0.07949636797509319,0.055568449264289055,0.05444080262640305,0.03810555927960968,-0.011333421618507145,0.003917434175435663
6.8075,0.12317194334492876,0.11168969653366478,0.09629008185985843,0.09237562468525728,0.09243513623676647,0.14915383013296057,0.11696014566047774,0.11331487824244624,0.08502364013340835,0.0678960725580644,0.08012545336207488,0.11939236492483984,0.07130275410684328,0.09030338560501572,0.09259705482532993,0.08583982566852638,0.10946706843805498,0.08911356660666564,0.08141397568788833,0.09220601318578414,0.0532567627736206,0.08222771833740694,0.09930015604305953,0.11681969829875183,0.08396744829634573,0.08773480581793991,0.0493406226098303,0.09073953651167654,0.09881966686062371,0.12343412968264467,0.02229482231449731,0.12123433172469972,0.11843146134798543,0.12475988173318364,0.0971375481739829,0.1054424358968098,0.07491750414486797,0.08508339527492004
6.982222222,0.012832690644606792,0.010387253576075506,-0.02111954396282356,-0.03723120215359582,-0.03162115287941125,0.06700493308147615,0.013643340351614686,0.030826350702863436,-0.02690205681079838,-0.05380530240280462,-0.03790366960311631,0.0065710366834455525,-0.05463237087503675,-0.03776723971020268,-0.016963210418864838,-0.03736377992728307,0.0,-0.02389017634938062,-0.03146661755059854,-0.010514470683312127,-0.05580928117844455,-0.05309401312372186,-0.03162115287941125,0.06725358276542603,0.03511314259675058,-0.03138991493186827,-0.0773475522418644,-0.025181553471340434,-0.007560599426324477,0.03068860743705437,0.06911101506104686,0.058871029224915494,0.017763466213054913,0.025567236472547328,0.00718114609779219,0.033866492514623814,0.033866492514623814,0.046595632718031466
